abs_,airbag_driver,airbag_passenger,airbag_side,alloy_wheels,central_locking,chassis_warranty,cylinder_capacity,fuel,fuel_tank,general_warranty,maintenance,max_power,max_torque,name,no_of_cylinders,no_of_seats,parking_sensors,price,reverse_camera,top_speed,transmission,wheelbase 
0,0,0,0,0,0,,1219,petrol,40,,,41 kW (57 hp),90,Peugeot 104 SR,4,5,0,8.347,0,145,manual,2420 mm
0,0,0,0,0,0,,1124,petrol,40,,,36 kW (50 hp),83,Peugeot 104 ZL 1100,4,4,0,6.804,0,138,manual,2230 mm
0,0,0,0,0,0,,954,petrol,40,,,33 kW (45 hp),62,Peugeot 104 ZL,4,4,0,5.988,0,128,manual,2230 mm
1,1,1,1,1,1,,1988,petrol,54,,,220 kW (300 hp),380,Porsche 718 Cayman,4,2,1,67.425,0,275,manual,2475 mm
1,1,1,1,0,1,,1590,petrol,63,,,86 kW (117 hp),154,Mitsubishi ASX 1.6 ClearTec Entry,4,5,0,20.790,0,183,manual,2670 mm
0,1,1,0,1,0,,1595,petrol,50,,,82 kW (112 hp),142,Morgan 4/4 1.6,4,2,0,51.999,0,185,manual,2440 mm
1,1,0,0,1,1,,2972,petrol,75,,,210 kW (286 hp),407,Mitsubishi 3000 GT,6,4,0,77.097,0,250,manual,2470 mm
1,1,1,1,1,1,,1590,petrol,63,,,86 kW (117 hp),154,Mitsubishi ASX 1.6 ClearTec Connect Pro,4,5,1,25.400,1,183,manual,2670 mm
0,1,1,0,0,0,,1796,petrol,50,,,83 kW (113 hp),162,Morgan 4/4 2-seater,4,2,0,53.725,0,185,manual,2440 mm
1,1,1,1,1,1,,1560,diesel,63,,,84 kW (114 hp),270,Mitsubishi ASX 1.6 DI-D ClearTec Connect Pro,4,5,1,29.990,1,182,manual,2670 mm
1,1,1,1,1,1,,1798,diesel,63,,,85 kW (116 hp),300,Mitsubishi ASX 1.8 DI-D ClearTec Intense,4,5,1,33.816,0,188,manual,2670 mm
1,0,0,0,1,1,,3791,petrol,68,,,151 kW (205 hp),345,Pontiac Bonneville SSE,6,5,0,46.013,0,200,automatic,2814 mm
1,1,1,0,1,1,,3791,petrol,59,,,144 kW (196 hp),302,Pontiac Firebird Convertible,6,5,0,45.355,0,201,automatic,2566 mm
1,1,1,0,1,1,,3791,petrol,59,,,144 kW (196 hp),302,Pontiac Firebird Convertible,6,5,0,43.994,0,201,manual,2566 mm
1,1,1,1,1,1,,1798,diesel,63,,,85 kW (116 hp),300,Mitsubishi ASX 1.8 DI-D ClearTec Intro Edition,4,5,0,31.045,0,188,manual,2670 mm
1,1,1,0,1,1,,3353,petrol,59,,,109 kW (148 hp),257,Pontiac Firebird Convertible,6,5,0,43.449,0,200,automatic,2566 mm
1,1,1,1,1,1,,1590,petrol,63,,,86 kW (117 hp),154,Mitsubishi ASX 1.6 ClearTec Intro Edition,4,5,0,24.282,0,183,manual,2670 mm
1,1,1,1,1,1,,1590,petrol,63,,,86 kW (117 hp),154,Mitsubishi ASX 1.6 ClearTec Intense,4,5,1,26.958,0,183,manual,2670 mm
1,1,1,1,1,1,,1798,diesel,63,,,110 kW (150 hp),300,Mitsubishi ASX 1.8 DI-D ClearTec Intense,4,5,1,32.499,0,200,manual,2670 mm
1,1,1,1,0,1,,1590,petrol,63,,,86 kW (117 hp),154,Mitsubishi ASX 1.6 ClearTec Inform,4,5,0,22.990,0,183,manual,2670 mm
1,1,1,1,1,1,,1560,diesel,63,,,84 kW (114 hp),270,Mitsubishi ASX 1.6 DI-D ClearTec Instyle,4,5,1,33.490,1,182,manual,2670 mm
1,1,1,1,1,1,,1590,petrol,63,,,86 kW (117 hp),154,Mitsubishi ASX 1.6 ClearTec Instyle,4,5,1,28.790,1,183,manual,2670 mm
1,1,1,1,1,1,,1560,diesel,63,,,84 kW (114 hp),270,Mitsubishi ASX 1.6 DI-D ClearTec Intense+,4,5,1,31.490,1,182,manual,2670 mm
1,1,1,1,1,1,,1590,petrol,63,,,86 kW (117 hp),154,Mitsubishi ASX 1.6 ClearTec Intense+,4,5,1,26.790,1,183,manual,2670 mm
1,1,1,1,1,1,,1590,petrol,63,,,86 kW (117 hp),154,Mitsubishi ASX 1.6 ClearTec Instyle,4,5,1,29.496,0,183,manual,2670 mm
1,1,1,1,1,1,,1590,petrol,63,,,86 kW (117 hp),154,Mitsubishi ASX 1.6 ClearTec Intense,4,5,1,25.290,1,183,manual,2670 mm
1,1,1,1,1,1,,1590,petrol,63,,,86 kW (117 hp),154,Mitsubishi ASX 1.6 ClearTec Bright,4,5,1,23.190,0,183,manual,2670 mm
1,1,0,0,1,1,,2972,petrol,75,,,210 kW (286 hp),407,Mitsubishi 3000 GT,6,4,0,74.828,0,250,manual,2470 mm
0,1,1,0,0,0,,1796,petrol,50,,,83 kW (113 hp),162,Morgan 4/4 4-seater,4,4,0,63.995,0,185,manual,2440 mm
1,1,1,1,1,1,,2497,petrol,64,,,257 kW (350 hp),420,Porsche 718 Cayman S,4,2,1,82.625,0,285,aut. met dubb. koppeling,2475 mm
1,1,1,1,1,1,,2497,petrol,64,,,257 kW (350 hp),420,Porsche 718 Cayman S,4,2,1,87.478,0,285,manual,2475 mm
1,1,1,1,1,1,,1988,petrol,54,,,220 kW (300 hp),380,Porsche 718 Cayman,4,2,1,68.030,0,275,aut. met dubb. koppeling,2475 mm
0,0,0,0,0,0,,954,petrol,40,,,33 kW (45 hp),62,Peugeot 104 Z,4,4,0,6.260,0,128,manual,2230 mm
0,0,0,0,0,0,,954,petrol,40,,,33 kW (45 hp),62,Peugeot 104 GL,4,5,0,6.623,0,128,manual,2420 mm
0,0,0,0,0,0,,1360,petrol,40,,,52 kW (72 hp),105,Peugeot 104 ZS,4,4,0,8.488,0,158,manual,2230 mm
0,0,0,0,0,0,,1124,petrol,40,,,36 kW (50 hp),83,Peugeot 104 GR,4,5,0,7.555,0,138,manual,2420 mm
0,0,0,0,0,0,,1120,petrol,35,,,44 kW (60 hp),90,Rover 111 C,4,5,0,8.620,0,155,manual,2269 mm
1,1,1,1,1,1,,1968,diesel,80,,,90 kW (122 hp),340,Volkswagen Amarok 2.0 TDI 122hp BMT Trendline,4,5,0,51.489,0,163,manual,3095 mm
1,1,1,1,0,1,,1968,diesel,80,,,90 kW (122 hp),340,Volkswagen Amarok 2.0 TDI 122hp BMT 4Motion Easyline,4,5,0,52.564,0,161,manual,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,90 kW (122 hp),340,Volkswagen Amarok 2.0 TDI 122hp BMT Highline,4,5,0,52.790,0,163,manual,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,90 kW (122 hp),340,Volkswagen Amarok 2.0 TDI 122hp BMT 4Motion Trendline,4,5,0,55.251,0,161,manual,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,132 kW (180 hp),420,Volkswagen Amarok 2.0 TDI 180hp BMT 4Motion Trendline,4,5,0,75.530,0,183,manual,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,132 kW (180 hp),420,Volkswagen Amarok 2.0 TDI 180hp Highline,4,5,0,77.264,0,184,manual,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,132 kW (180 hp),420,Volkswagen Amarok 2.0 TDI 180hp BMT 4Motion Highline,4,5,0,76.861,0,183,manual,3095 mm
1,1,1,1,0,1,,1968,diesel,80,,,132 kW (180 hp),420,Volkswagen Amarok 2.0 TDI 180hp BMT Easyline,4,5,0,68.352,0,184,manual,3095 mm
1,1,1,1,0,1,,1968,diesel,80,,,132 kW (180 hp),420,Volkswagen Amarok 2.0 TDI 180hp BMT 4Motion Easyline,4,5,0,73.110,0,183,manual,3095 mm
1,1,1,1,1,1,,2497,petrol,64,,,257 kW (350 hp),420,Porsche 718 Boxster S,4,2,1,84.725,0,285,aut. met dubb. koppeling,2475 mm
1,1,1,1,1,1,,2497,petrol,64,,,257 kW (350 hp),420,Porsche 718 Boxster S,4,2,1,89.579,0,285,manual,2475 mm
1,1,1,1,1,1,,1988,petrol,54,,,220 kW (300 hp),380,Porsche 718 Boxster,4,2,1,70.030,0,275,aut. met dubb. koppeling,2475 mm
1,1,1,1,1,1,,1968,diesel,80,,,132 kW (180 hp),420,Volkswagen Amarok 2.0 TDI 180hp 4Motion Highline,4,5,0,82.586,0,183,manual,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,132 kW (180 hp),420,Volkswagen Amarok 2.0 TDI 180hp 4Motion Trendline,4,5,0,81.255,0,183,manual,3095 mm
0,0,0,0,0,0,,1982,petrol,42,,,85 kW (116 hp),140,Morgan 3 Wheeler Standard,2,2,0,49.899,0,185,manual,2385 mm
1,1,1,1,1,1,,1988,petrol,54,,,220 kW (300 hp),380,Porsche 718 Boxster,4,2,1,69.425,0,275,manual,2475 mm
1,1,1,0,1,1,,1998,petrol,65,,,147 kW (200 hp),265,Nissan 200 SX Turbo,4,4,0,39.842,0,223,automatic,2525 mm
1,1,1,1,0,1,,1968,diesel,80,,,132 kW (180 hp),420,Volkswagen Amarok 2.0 TDI 180hp 4Motion Easyline,4,5,0,78.714,0,183,manual,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,132 kW (180 hp),420,Volkswagen Amarok 2.0 TDI 180hp BMT Highline,4,5,0,72.103,0,184,manual,3095 mm
1,1,1,0,1,1,,1998,petrol,65,,,147 kW (200 hp),265,Nissan 200 SX Turbo,4,4,0,37.800,0,235,manual,2525 mm
1,0,0,0,1,1,,1809,benzine,60,,,n.v.t.,...,Nissan 200 SX,4,4,0,34.691,0,215,handgeschakeld,2475 mm
0,0,0,0,0,0,,1597,petrol,50,,,66 kW (90 hp),133,Nissan 100 NX 1.6 SLX,4,4,0,16.107,0,180,manual,2430 mm
1,1,1,1,1,1,,1242,petrol,45,,,63 kW (86 hp),114,Opel Agila 1.2 Enjoy,4,4,0,15.955,0,170,automatic,2360 mm
1,0,0,0,1,1,,1809,petrol,60,,,124 kW (169 hp),224,Nissan 200 SX,4,4,0,36.325,0,200,automatic,2475 mm
0,1,1,0,0,1,,1199,petrol,41,,,55 kW (75 hp),110,Opel Agila 1.2-16V Color Edition,4,4,0,11.395,0,155,manual,2360 mm
1,1,1,1,1,1,,1229,petrol,38,,,51 kW (70 hp),115,Opel Adam 1.2 Jam,4,4,1,15.195,0,165,manual,2311 mm
1,1,1,1,1,1,,1398,LPG,41,,,64 kW (87 hp),125,Opel Adam 1.4 Bi-Fuel Glam,4,4,1,16.795,0,176,manual,2311 mm
1,1,1,1,1,1,,1398,petrol,38,,,74 kW (100 hp),130,Opel Adam 1.4 100hp Jam Black Favourite,4,4,1,16.295,0,185,manual,2311 mm
1,1,1,1,1,1,,1398,petrol,38,,,74 kW (100 hp),130,Opel Adam 1.4 100hp Slam Black Favourite,4,4,1,17.045,0,185,manual,2311 mm
1,1,1,1,1,1,,1229,petrol,38,,,51 kW (70 hp),115,Opel Adam 1.2 Jam Favourite,4,4,1,14.995,0,165,manual,2311 mm
1,1,1,1,1,1,,1398,petrol,38,,,74 kW (100 hp),130,Opel Adam 1.4 100hp Glam Favourite,4,4,1,17.495,0,185,manual,2311 mm
1,1,1,1,1,1,,1398,LPG,41,,,64 kW (87 hp),125,Opel Adam 1.4 Bi-Fuel Jam,4,4,1,16.695,0,176,manual,2311 mm
1,1,1,1,1,1,,999,petrol,38,,,66 kW (90 hp),166,Opel Adam 1.0 Turbo 90hp Jam,3,4,1,16.195,0,180,manual,2311 mm
1,1,1,1,1,1,,1398,LPG,41,,,64 kW (87 hp),125,Opel Adam 1.4 Bi-Fuel Slam,4,4,1,16.795,0,176,manual,2311 mm
1,1,1,1,1,1,,999,petrol,38,,,66 kW (90 hp),166,Opel Adam 1.0 Turbo 90hp Jam Favourite,3,4,1,15.995,0,180,manual,2311 mm
1,1,1,1,1,1,,999,petrol,38,,,66 kW (90 hp),166,Opel Adam 1.0 Turbo 90hp Slam Favourite,3,4,1,17.695,0,180,manual,2311 mm
1,1,1,1,1,1,,999,petrol,38,,,85 kW (115 hp),166,Opel Adam 1.0 Turbo 115hp Rocks,3,4,1,20.195,0,196,manual,2311 mm
1,1,1,1,1,1,,999,petrol,38,,,85 kW (115 hp),166,Opel Adam 1.0 Turbo 115hp Slam,3,4,1,18.095,0,196,manual,2311 mm
1,1,1,1,1,1,,999,petrol,38,,,66 kW (90 hp),166,Opel Adam 1.0 Turbo 90hp Rocks,3,4,1,18.795,0,178,manual,2311 mm
1,1,1,1,1,1,,999,petrol,38,,,66 kW (90 hp),166,Opel Adam 1.0 Turbo 90hp Glam,3,4,1,16.795,0,180,manual,2311 mm
1,1,1,1,1,1,,999,petrol,38,,,66 kW (90 hp),166,Opel Adam 1.0 Turbo 90hp Glam Favourite,3,4,1,17.695,0,180,manual,2311 mm
1,1,1,1,1,1,,999,petrol,38,,,66 kW (90 hp),166,Opel Adam 1.0 Turbo 90hp Slam,3,4,1,16.895,0,180,manual,2311 mm
1,1,1,1,1,1,,999,petrol,38,,,85 kW (115 hp),166,Opel Adam 1.0 Turbo 115hp Jam,3,4,1,17.395,0,196,manual,2311 mm
1,1,1,1,1,1,,1364,petrol,38,,,110 kW (150 hp),220,Opel Adam 1.4 Turbo Rocks S,4,4,1,25.795,0,210,manual,2311 mm
1,1,1,1,1,1,,999,petrol,38,,,85 kW (115 hp),166,Opel Adam 1.0 Turbo 115hp Glam,3,4,1,17.995,0,196,manual,2311 mm
1,1,1,1,1,1,,1398,petrol,38,,,64 kW (87 hp),130,Opel Adam 1.4 87hp Jam,4,4,1,16.895,0,178,semi-automatic,2311 mm
1,1,1,1,1,1,,1364,petrol,38,,,110 kW (150 hp),220,Opel Adam 1.4 Turbo S,4,4,1,23.795,0,210,manual,2311 mm
1,1,1,1,1,1,,1398,petrol,38,,,64 kW (87 hp),130,Opel Adam 1.4 87hp Slam,4,4,1,17.595,0,178,semi-automatic,2311 mm
1,1,1,1,1,1,,999,petrol,38,,,66 kW (90 hp),166,Opel Adam 1.0 Turbo 90hp Rocks Favourite,3,4,1,19.195,0,178,manual,2311 mm
1,1,1,1,1,1,,1398,petrol,38,,,64 kW (87 hp),130,Opel Adam 1.4 87hp Glam,4,4,1,17.495,0,178,semi-automatic,2311 mm
1,1,1,1,1,1,,999,petrol,38,,,66 kW (90 hp),166,Opel Adam 1.0 Turbo 90hp Rocks Ilvy Favourite,3,4,1,19.795,0,178,manual,2311 mm
1,1,1,1,1,1,,999,petrol,38,,,85 kW (115 hp),166,Opel Adam 1.0 Turbo 115hp Unlimited,3,4,1,17.995,0,196,manual,2311 mm
1,1,1,1,1,1,,999,petrol,38,,,66 kW (90 hp),166,Opel Adam 1.0 Turbo 90hp Rocks Online Edition,3,4,1,19.549,0,178,manual,2311 mm
1,1,1,1,1,1,,999,petrol,38,,,66 kW (90 hp),166,Opel Adam 1.0 Turbo 90hp Unlimited,3,4,1,16.495,0,180,manual,2311 mm
1,1,1,1,1,1,,1398,petrol,38,,,64 kW (87 hp),130,Opel Adam 1.4 87hp Rocks,4,4,1,19.695,0,176,semi-automatic,2311 mm
1,1,1,1,1,1,,1398,petrol,38,,,74 kW (100 hp),130,Opel Adam 1.4 100hp Slam,4,4,1,16.595,0,185,manual,2311 mm
1,1,1,1,1,1,,1398,LPG,41,,,64 kW (87 hp),125,Opel Adam 1.4 Bi-Fuel Unlimited,4,4,1,17.095,0,176,manual,2311 mm
1,1,1,1,1,1,,1398,petrol,38,,,74 kW (100 hp),130,Opel Adam 1.4 100hp Hardwell Edition,4,4,1,18.495,0,185,manual,2311 mm
1,1,1,1,1,1,,1398,petrol,38,,,64 kW (87 hp),130,Opel Adam 1.4 87hp Unlimited,4,4,1,17.395,0,178,semi-automatic,2311 mm
1,1,1,1,0,1,,1229,petrol,38,,,51 kW (70 hp),115,Opel Adam 1.2,4,4,0,13.495,0,165,manual,2311 mm
1,1,1,1,1,1,,1398,petrol,38,,,64 kW (87 hp),130,Opel Adam 1.4 87hp Glam,4,4,1,16.195,0,176,manual,2311 mm
1,1,1,1,1,1,,1398,petrol,38,,,74 kW (100 hp),130,Opel Adam 1.4 100hp Glam,4,4,1,16.595,0,185,manual,2311 mm
1,1,1,1,1,1,,1398,petrol,38,,,74 kW (100 hp),130,Opel Adam 1.4 100hp Jam,4,4,1,16.095,0,185,manual,2311 mm
1,1,1,1,1,1,,1229,petrol,38,,,51 kW (70 hp),115,Opel Adam 1.2 Slam,4,4,1,15.695,0,165,manual,2311 mm
1,1,1,1,1,1,,1229,petrol,38,,,51 kW (70 hp),115,Opel Adam 1.2 Glam,4,4,1,15.695,0,165,manual,2311 mm
1,1,1,1,1,1,,1398,petrol,38,,,64 kW (87 hp),130,Opel Adam 1.4 87hp Slam,4,4,1,16.195,0,176,manual,2311 mm
1,1,1,1,1,1,,1199,petrol,41,,,55 kW (75 hp),110,Opel Agila 1.2-16V NJoy Design Edition,4,4,0,13.815,0,155,manual,2360 mm
1,1,1,1,1,1,,1398,petrol,38,,,64 kW (87 hp),130,Opel Adam 1.4 87hp Jam,4,4,1,15.695,0,176,manual,2311 mm
0,1,1,1,1,1,,1199,petrol,41,,,55 kW (75 hp),110,Opel Agila 1.2-16V Star Edition,4,4,0,11.795,0,155,manual,2360 mm
1,1,1,1,1,1,,1199,petrol,41,,,55 kW (75 hp),110,Opel Agila 1.2-16V NJoy,4,4,0,11.595,0,155,manual,2360 mm
1,1,1,1,1,1,,973,petrol,41,,,43 kW (58 hp),85,Opel Agila 1.0-12V,3,4,0,9.295,0,142,manual,2360 mm
1,1,1,1,1,1,,1199,petrol,41,,,55 kW (75 hp),110,Opel Agila 1.2-16V Comfort,4,4,0,11.215,0,155,manual,2360 mm
1,1,1,1,1,1,,973,petrol,41,,,43 kW (58 hp),85,Opel Agila 1.0-12V Comfort,3,4,0,10.515,0,142,manual,2360 mm
1,1,1,1,1,1,,1587,petrol,40,,,80 kW (110 hp),147,Peugeot 1007 Sporty 1.6-16V,4,5,1,19.925,0,190,manual,2315 mm
1,1,1,1,1,1,,1560,diesel,40,,,80 kW (110 hp),240,Peugeot 1007 Sporty 1.6 HDiF,4,5,1,24.300,0,185,manual,2315 mm
1,1,1,1,1,1,,973,petrol,41,,,43 kW (58 hp),85,Opel Agila 1.0-12V Elegance,3,4,0,11.515,0,142,manual,2360 mm
1,1,1,1,1,1,,1360,petrol,40,,,55 kW (75 hp),109,Peugeot 1007 Sporty 1.4,4,5,1,18.945,0,165,semi-automatic,2315 mm
1,1,1,1,1,1,,1199,petrol,41,,,55 kW (75 hp),110,Opel Agila 1.2-16V Elegance,4,4,0,12.215,0,155,manual,2360 mm
1,1,1,1,1,1,,1587,petrol,40,,,80 kW (110 hp),147,Peugeot 1007 Gentry 1.6-16V,4,5,1,19.605,0,190,manual,2315 mm
1,1,1,1,1,1,,1360,petrol,40,,,55 kW (75 hp),109,Peugeot 1007 Sublime 1.4,4,5,0,17.825,0,165,manual,2315 mm
1,1,1,1,1,1,,1587,petrol,40,,,80 kW (110 hp),147,Peugeot 1007 Sublime 1.6-16V,4,5,1,19.725,0,190,semi-automatic,2315 mm
1,1,1,1,1,1,,1360,petrol,40,,,55 kW (75 hp),109,Peugeot 1007 Gentry 1.4,4,5,1,16.590,0,165,semi-automatic,2315 mm
1,1,1,1,1,1,,1360,petrol,40,,,65 kW (88 hp),133,Peugeot 1007 Gentry 1.4-16V,4,5,1,19.085,0,173,manual,2315 mm
1,1,1,1,1,1,,1360,petrol,40,,,55 kW (75 hp),109,Peugeot 1007 Urban 1.4,4,5,0,16.325,0,165,manual,2315 mm
1,1,1,1,1,1,,1587,petrol,40,,,80 kW (110 hp),147,Peugeot 1007 Sporty 1.6-16V,4,5,1,20.375,0,190,semi-automatic,2315 mm
1,1,1,1,1,1,,1587,petrol,40,,,80 kW (110 hp),147,Peugeot 1007 Gentry 1.6-16V,4,5,1,20.035,0,190,semi-automatic,2315 mm
1,1,1,1,1,1,,1360,petrol,40,,,55 kW (75 hp),109,Peugeot 1007 Urban 1.4,4,5,0,14.990,0,165,semi-automatic,2315 mm
1,1,1,1,1,1,,1398,diesel,40,,,50 kW (68 hp),150,Peugeot 1007 Urban 1.4 HDi,4,5,0,18.690,0,160,manual,2315 mm
1,1,1,1,1,1,,1398,diesel,40,,,50 kW (68 hp),150,Peugeot 1007 Gentry 1.4 HDi,4,5,1,22.100,0,160,manual,2315 mm
1,1,1,1,0,1,,996,petrol,45,,,48 kW (65 hp),90,Opel Agila 1.0 Selection,3,4,0,8.995,0,160,manual,2360 mm
1,1,1,1,1,1,,996,petrol,45,,,48 kW (65 hp),90,Opel Agila 1.0 Edition,3,4,0,11.495,0,160,manual,2360 mm
1,1,1,1,1,1,,1360,petrol,40,,,65 kW (88 hp),133,Peugeot 1007 Sporty 1.4-16V,4,5,1,19.885,0,173,manual,2315 mm
1,1,1,1,1,1,,1360,petrol,40,,,55 kW (75 hp),109,Peugeot 1007 Gentry 1.4,4,5,1,16.725,0,165,manual,2315 mm
1,1,1,1,1,1,,1398,diesel,40,,,50 kW (68 hp),150,Peugeot 1007 Sporty 1.4 HDi,4,5,1,21.694,0,160,manual,2315 mm
1,1,1,1,1,1,,1242,petrol,45,,,63 kW (86 hp),114,Opel Agila 1.2 Edition,4,4,0,14.795,0,170,automatic,2360 mm
1,1,1,1,1,1,,1242,petrol,45,,,63 kW (86 hp),114,Opel Agila 1.2 Edition,4,4,0,12.995,0,175,manual,2360 mm
1,1,1,1,1,1,,1242,petrol,45,,,69 kW (94 hp),118,Opel Agila 1.2 Start/Stop Edition,4,4,0,13.695,0,175,manual,2360 mm
1,1,1,1,1,1,,1360,petrol,40,,,55 kW (75 hp),109,Peugeot 1007 Sporty 1.4,4,5,1,17.390,0,165,semi-automatic,2315 mm
1,1,1,1,1,1,,1242,petrol,45,,,69 kW (94 hp),118,Opel Agila 1.2 Edition,4,4,0,16.195,0,170,automatic,2360 mm
1,1,1,1,1,1,,996,petrol,45,,,50 kW (68 hp),90,Opel Agila 1.0 Start/Stop Edition,3,4,0,11.895,0,160,manual,2360 mm
1,1,1,1,0,1,,996,petrol,45,,,50 kW (68 hp),90,Opel Agila 1.0 Selection,3,4,0,9.895,0,160,manual,2360 mm
1,1,1,1,1,1,,996,petrol,45,,,50 kW (68 hp),90,Opel Agila 1.0 Start/Stop Berlin,3,4,0,11.495,0,160,manual,2360 mm
1,1,1,1,1,1,,996,petrol,45,,,50 kW (68 hp),90,Opel Agila 1.0 Start/Stop BlitZ,3,4,0,11.995,0,160,manual,2360 mm
1,1,1,1,1,1,,996,LPG,45,,,48 kW (65 hp),90,Opel Agila 1.0 Edition LPG,3,4,0,11.995,0,160,manual,2360 mm
1,1,1,1,1,1,,1242,petrol,45,,,69 kW (94 hp),118,Opel Agila 1.2 Start/Stop Berlin,4,4,0,13.495,0,175,manual,2360 mm
1,1,1,1,1,1,,996,petrol,45,,,50 kW (68 hp),90,Opel Agila 1.0 Edition,3,4,0,11.695,0,160,manual,2360 mm
1,1,1,1,1,1,,1242,petrol,45,,,69 kW (94 hp),118,Opel Agila 1.2 Berlin,4,4,0,15.995,0,170,automatic,2360 mm
1,1,1,1,0,1,,996,petrol,45,,,48 kW (65 hp),90,Opel Agila 1.0 Essentia,3,4,0,11.220,0,160,manual,2360 mm
1,1,1,1,1,1,,1242,petrol,45,,,69 kW (94 hp),118,Opel Agila 1.2 BlitZ,4,4,0,16.495,0,170,automatic,2360 mm
1,1,1,1,1,1,,996,petrol,45,,,48 kW (65 hp),90,Opel Agila 1.0 Enjoy,3,4,0,13.220,0,160,manual,2360 mm
1,1,1,1,1,1,,1242,petrol,45,,,69 kW (94 hp),118,Opel Agila 1.2 Start/Stop BlitZ,4,4,0,13.995,0,175,manual,2360 mm
1,1,1,1,1,1,,1242,petrol,45,,,63 kW (86 hp),114,Opel Agila 1.2 Enjoy,4,4,0,13.920,0,175,manual,2360 mm
0,0,0,0,0,1,,1597,petrol,50,,,75 kW (102 hp),136,Nissan 100 NX 1.6 SLX,4,4,0,17.695,0,170,automatic,2430 mm
0,0,0,0,1,1,,1998,petrol,50,,,105 kW (143 hp),178,Nissan 100 NX 2.0 GTi,4,4,0,25.639,0,210,manual,2430 mm
1,1,1,1,1,1,,1968,diesel,80,,,103 kW (140 hp),340,Volkswagen Amarok 2.0 TDI 140hp 4Motion Trendline,4,5,0,73.997,0,167,manual,3095 mm
1,1,1,1,0,1,,1968,diesel,80,,,103 kW (140 hp),340,Volkswagen Amarok 2.0 TDI 140hp 4Motion Easyline,4,5,0,71.456,0,167,manual,3095 mm
1,1,1,1,0,1,,1968,diesel,80,,,103 kW (140 hp),340,Volkswagen Amarok 2.0 TDI 140hp BMT 4Motion Easyline,4,5,0,66.981,0,167,manual,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,103 kW (140 hp),340,Volkswagen Amarok 2.0 TDI 140hp 4Motion Highline,4,5,0,75.328,0,167,manual,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,103 kW (140 hp),340,Volkswagen Amarok 2.0 TDI 140hp BMT Trendline,4,5,0,64.079,0,169,manual,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,132 kW (180 hp),420,Volkswagen Amarok 2.0 TDI 180hp BMT Trendline,4,5,0,70.772,0,184,manual,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,103 kW (140 hp),340,Volkswagen Amarok 2.0 TDI 140hp BMT Highline,4,5,0,65.410,0,169,manual,3095 mm
1,1,1,1,0,1,,1968,diesel,80,,,103 kW (140 hp),340,Volkswagen Amarok 2.0 TDI 140hp BMT Easyline,4,5,0,61.659,0,169,manual,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,103 kW (140 hp),340,Volkswagen Amarok 2.0 TDI 140hp Highline,4,5,0,70.570,0,169,manual,3095 mm
1,1,1,1,0,1,,1968,diesel,80,,,103 kW (140 hp),340,Volkswagen Amarok 2.0 TDI 140hp Easyline,4,5,0,66.698,0,169,manual,3095 mm
0,0,0,0,0,1,,1597,petrol,50,,,75 kW (102 hp),136,Nissan 100 NX 1.6 SLX,4,4,0,16.788,0,180,manual,2430 mm
1,1,1,1,1,1,,1968,diesel,80,,,103 kW (140 hp),340,Volkswagen Amarok 2.0 TDI 140hp BMT 4Motion Highline,4,5,0,70.732,0,167,manual,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,103 kW (140 hp),340,Volkswagen Amarok 2.0 TDI 140hp Trendline,4,5,0,69.239,0,169,manual,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,132 kW (180 hp),420,Volkswagen Amarok 2.0 TDI 180hp BMT 4Motion Highline,4,5,0,85.396,0,179,sequential automatic,3095 mm
1,1,1,1,0,1,,1968,diesel,80,,,132 kW (180 hp),420,Volkswagen Amarok 2.0 TDI 180hp BMT 4Motion Easyline,4,5,0,82.949,0,179,sequential automatic,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,132 kW (180 hp),420,Volkswagen Amarok 2.0 TDI 180hp 4Motion Trendline,4,5,0,89.763,0,179,sequential automatic,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,132 kW (180 hp),420,Volkswagen Amarok 2.0 TDI 180hp 4Motion Highline,4,5,0,91.094,0,179,sequential automatic,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,103 kW (140 hp),340,Volkswagen Amarok 2.0 TDI 140hp BMT 4Motion Trendline,4,5,0,69.401,0,167,manual,3095 mm
1,1,1,1,0,1,,1968,diesel,80,,,120 kW (163 hp),400,Volkswagen Amarok 2.0 TDI 163hp Easyline,4,5,0,51.400,0,182,manual,3095 mm
1,1,1,1,1,1,,1968,diesel,80,,,120 kW (163 hp),400,Volkswagen Amarok 2.0 TDI 163hp Highline,4,5,0,55.600,0,182,manual,3095 mm
